name;code
"Keramikmalerin";"005.002.009.004"
"Kerammalerin";"005.002.009.004"
"Glas- und Kerammalerin";"005.002.009.004"
"Porzellanmalerin";"005.002.009.006"
"Neurowissenschaftler";"014.005.023.003.002"
"Neurowissenschaftler";"014.001.021.001"
"Neurowissenschaftlerin";"014.005.024.003.002"
"Neurowissenschaftlerin";"014.040.027.001"
"Papyrologe";"014.542.734.710"
"Sportfachmann";"019.130.027"
"Sportfachmann";"023.004.016"
"Sportfachmann";"018.027.028"
"Kommissionsagent";"019.129"
"Holzschneiderin";"005.002.004.004"
"Finanzanalytikerin";"022.007.002.003"
"Investmentanalystin";"022.007.002.003"
"Investmentanalytikerin";"022.007.002.003"
"Wertpapieranalystin";"022.007.002.003"
"Wertpapieranalytikerin";"022.007.002.003"
"Finanzanalystin";"022.007.002.003"
"Ausstellungskuratorin";"018.140.001"
"Kustodin";"018.140.001"
"Sammlungskuratorin";"018.140.001"
"Kuratorin <Museumskunde>";"018.140.001"
"Forschungsreferent";"029.032"
"Briefmaler";"005.001.006.004"
"Stylist";"018.123"
"Lautari";"004.002.027"
"Mechatroniker für Kältetechnik";"022.019.007.001.003"
"Wohltäter <Mäzenatentum>";"031.076"
"Mäzen";"031.076"
"Wohltäterin <Mäzenatentum>";"031.077"
"Mäzenin";"031.077"
"Opernregisseurin";"002.006.007.579"
"Gründerin";"031.078"
"Klezmer <Musiker>";"004.002.017"
"Filmhistoriker";"024.027"
"Filmwissenschaftler";"024.027"
"Filmhistorikerin";"014.005.010"
"Filmwissenschaftlerin";"014.005.010"
"Werbephotographin";"005.008.001"
"Werbefotografin";"005.008.001"
"Barkeeperin";"018.109.001"
"Barmixerin";"018.109.001"
"Lokalredakteurin";"024.004.008.005"
"Hospizbegleiterin";"011.068"
"Hospizbewegung / Ehrenamtliche Mitarbeiterin";"011.068"
"Hospizbewegung / Helferin";"011.068"
"Hospizhelferin";"011.068"
"Chauffeur";"036.005.011"
"Dienstwagenfahrer";"036.005.011"
"Chauffeurin";"036.012.019"
"Dienstwagenfahrerin";"036.012.019"
"Bühnenbildnerin";"005.002.018"
"Bühnenbildnerin";"002.006.011"
"Personaldienstleistungskaufmann";"019.130.007"
"Personaldienstleistungskaufmann";"018.027.029"
"Personaldienstleistungskaufmann";"019.130.038"
"Versicherungsberater";"025.011.001"
"Ethologin";"014.005.037"
"Verhaltensforscherin";"014.005.037"
"Technischer Produktdesigner";"038.032"
"Technische Produktdesignerin";"038.030"
"Wissenschaftliche Bibliothekarin";"016.017.004"
"Forschungsbibliothek / Bibliothekarin";"016.017.006"
"Forschungsbibliothekarin";"016.017.006"
"Tanzlehrerin";"016.007.027.601"
"Ringer";"023.003.020.002"
"Handchirurg";"011.015.007.025.001"
"Blockflöte / Flötistin";"004.004.016.008.001"
"Blockflöte / Instrumentalmusikerin";"004.004.016.008.001"
"Blockflötenspielerin";"004.004.016.008.001"
"Blockflötistin";"004.004.016.008.001"
"Drogman";"003.018.002.001"
"Drogman";"003.018.001.001"
"Dragoman";"003.018.002.001"
"Dragoman";"003.018.001.001"
"Rausschmeißer <Türsteher>";"026.028"
"Türsteher";"026.028"
"Photomedienfachmann";"005.012"
"Fotomedienfachmann";"005.012"
"Krimiautor";"003.002.009.001"
"Kriminalautor";"003.002.009.001"
"Krimischriftsteller";"003.002.009.001"
"Kriminalschriftsteller";"003.002.009.001"
"Krimiautorin";"003.011.001.013"
"Kriminalautorin";"003.011.001.013"
"Krimischriftstellerin";"003.011.001.013"
"Kriminalschriftstellerin";"003.011.001.013"
"Bankfachwirtin";"022.007.002.002"
"Bankfachwirtin";"022.029.014"
"Museum / Direktorin";"022.014.001.002.001"
"Museumsdirektorin";"022.014.001.002.001"
"Holz- und Bautenschützer";"038.015"
"Holz- und Bautenschützerin";"038.016"
"Fachkraft Holz- und Bautenschutzarbeiten";"012.015"
"Musiktherapeutin";"011.049.001.004"
"Elektronikerin";"022.019.001"
"Monteurin";"038.008"
"Schnapsbrennerin";"013.028.092"
"Brennerin <Beruf>";"013.028.092"
"Radiologin";"011.025.003.022"
"Mineralogin";"014.005.024.002.007"
"Mineralogin";"014.040.029.009"
"Mineralogin";"014.040.029.009"
"Destillateur";"013.028.001"
"Slavistin";"014.005.026.025"
"Slawistin";"014.005.026.025"
"Handwerklicher Elektroberuf";"022.019.009"
"Astrophysiker";"014.005.023.004.001"
"Astrophysiker";"014.001.024.003"
"Astrophysikerin";"014.005.024.005.001"
"Astrophysikerin";"014.040.030.001"
"Ammann";"029.033"
"Ernährungsberuf";"013.028"
"Altphilologin";"014.005.026.018"
"Klassische Philologin";"014.005.026.018"
"Destillateurin";"013.028.002"
"Kommunikationswissenschaftlerin";"014.005.030.005"
"Installationskünstler";"005.001.007"
"Installationskünstlerin";"005.002.014"
"Tierwirtin";"013.001.048"
"Produktionstechnologe";"038.022"
"Gemeinderat / Weibliches Mitglied";"010.025.003.003"
"Gemeinderätin";"010.025.003.003"
"Landrätin";"010.025.003.004"
"Rechtsanwalts- und Notargehilfin";"022.007.001.005"
"Weibliche Rechtsanwalts- und Notarfachangestellte";"022.007.001.005"
"Notargehilfin";"022.007.001.001"
"Weibliche Notarfachangestellte";"022.007.001.001"
"Rechtsanwaltsgehilfin";"022.007.001.003"
"Weibliche Rechtsanwaltsfachangestellte";"022.007.001.003"
"Weibliche Justizfachangestellte";"022.007.001.002"
"Weibliche Fachangestellte";"022.007.001"
"Züchterin <Pflanzenzüchterin>";"013.001.022"
"Pflanzenzüchterin";"013.001.022"
"Insektenforscherin";"014.040.026.005.002"
"Insektenforscherin";"014.040.026.001.001"
"Weiblicher Entomologe";"014.040.026.005.002"
"Weiblicher Entomologe";"014.040.026.001.001"
"Entomologin";"014.040.026.005.002"
"Entomologin";"014.040.026.001.001"
"Genetikerin";"014.040.026.010"
"Genetikerin";"014.040.026.006"
"Genetikerin";"014.005.024.001.013"
"Weibliche Rechtsgelehrte";"014.701.002"
"Berufsberaterin";"018.132.006"
"Islamistin <Islamwissenschaftlerin>";"014.005.028.001"
"Islamwissenschaftlerin";"014.005.028.001"
"Seelsorgerin";"020.109"
"Bibliotheksleiterin";"016.017.002"
"Bibliotheksdirektorin";"016.017.005"
"Bibliotheksdirektorin";"022.014.001.002.002"
"Synchronsprecher";"024.008.017"
"Synchronsprecherin";"024.019.015"
"Geprüfter Industriemeister Elektrotechnik";"033.018.096"
"Geprüfter Industriemeister, Fachrichtung Elektrotechnik";"033.018.096"
"Industriemeister Elektrotechnik";"033.018.096"
"Industriemeister, Fachrichtung Elektrotechnik";"033.018.096"
"Servicekraft für Schutz und Sicherheit";"018.124"
"Fachverkäuferin";"019.109.003"
"Ernährungsberaterin";"018.132.002"
"Yogalehrerin";"016.007.027.613"
"Bergbauberuf";"032.100"
"Maschinenbauingenieurin";"038.002.009"
"Diplomwirtschaftsingenieurin";"038.002.013"
"Wirtschaftsingenieurin";"038.002.013"
"Elektroingenieurin";"038.002.007"
"Diätologe";"018.023.014.001"
"Diplom-Ernährungsberater";"018.023.014.001"
"Diätassistent";"018.023.014.001"
"Cardiologin";"011.025.003.021"
"Kardiologin";"011.025.003.021"
"Textilingenieurin";"038.002.003"
"Bekleidungsingenieurin";"038.002.003"
"Ingenieurin Lebensmitteltechnologie";"038.002.008"
"Ingenieurin Lebensmitteltechnologie";"013.028.004"
"Chemieingenieurin";"038.002.006"
"Nierenarzt";"011.015.007.019"
"Nephrologe";"011.015.007.019"
"Nierenärztin";"011.025.003.020"
"Nephrologin";"011.025.003.020"
"Gewebeforscher";"011.015.007.007.002"
"Histologe";"011.015.007.007.002"
"Gewebeforscherin";"011.025.003.008.001"
"Histologin";"011.025.003.008.001"
"Verkehrsberuf";"036"
"Hungarist";"014.008.001.036"
"Hungarologe";"014.008.001.036"
"Textil- und Bekleidungsberuf";"008"
"Textilberuf";"008"
"Taucherin";"023.005.013.003"
"Kryptologe";"014.557"
"Humanbiologe";"014.005.023.007.018"
"Humanbiologe";"014.001.020.002"
"Humanbiologin";"014.040.026.011"
"Humanbiologin";"014.005.024.001.012"
"Kryptologin";"014.025"
"Kryptologin";"014.005.018"
"Diplomingenieur Weinbau und Kellerwirtschaft";"038.001.016"
"Diplomingenieur Weinbau und Kellerwirtschaft";"013.001.043"
"Ingenieur für Weinbau und Önologie";"038.001.016"
"Ingenieur für Weinbau und Önologie";"013.001.043"
"Weinbauingenieur";"038.001.016"
"Weinbauingenieur";"013.001.043"
"Weinwirtschaftsingenieur";"038.001.016"
"Weinwirtschaftsingenieur";"013.001.043"
"Önologe";"038.001.016"
"Önologe";"013.001.043"
"Fachwirt für Medien- und Informationsdienste";"018.137"
"Fachwirt für Medien- und Informationsdienste";"022.010.016"
"Geprüfter Fachwirt für Informationsdienste";"018.137"
"Geprüfter Fachwirt für Informationsdienste";"022.010.016"
"Geprüfter Fachwirt für Medien- und Informationsdienste";"018.137"
"Geprüfter Fachwirt für Medien- und Informationsdienste";"022.010.016"
"Fachwirt für Informationsdienste";"018.137"
"Fachwirt für Informationsdienste";"022.010.016"
"Ansichtspostkartensammler";"031.030.004"
"Kartophilist";"031.030.004"
"Philokartist";"031.030.004"
"Fertigungsberuf";"038.011"
"Glasberuf";"033.005.095"
"Bass <Instrumentalmusikerin>";"004.004.016.006"
"Bassistin <Instrumentalmusikerin>";"004.004.016.006"
"Musikbibliothek / Bibliothekarin";"016.017.007"
"Musikbibliothekarin";"016.017.007"
"Musikethnologin";"014.005.022.002"
"Musikethnologin";"014.029.001"
"Musikethnologe";"004.005.001"
"Musikpublizist";"024.003.009"
"Musikredakteur";"024.003.009"
"Musikjournalist";"024.003.009"
"Musikpublizistin";"024.004.003"
"Musikredakteurin";"024.004.003"
"Musikjournalistin";"024.004.003"
"Jagdhornmacher";"033.001.004.008.001.001"
"Jagdhornmacher";"027.004.008.001.001.001"
"Jagdhornmacher";"027.004.008.001.001"
"Jägerhornmacher";"033.001.004.008.001.001"
"Jägerhornmacher";"027.004.008.001.001.001"
"Jägerhornmacher";"027.004.008.001.001"
"Hornmacher";"033.001.004.008.001.001"
"Hornmacher";"027.004.008.001.001.001"
"Hornmacher";"027.004.008.001.001"
"Gitarrenlehrer";"004.002.005.005"
"Gitarrenlehrerin";"004.004.010.004"
"Orgellehrer";"004.002.005.004"
"Trompete / Blechblasinstrumentenbauer";"027.004.008.001.001.002"
"Trompete / Blechblasinstrumentenbauer";"033.001.004.008.001.002"
"Trompete / Blechblasinstrumentenbauer";"027.004.008.001.002"
"Trompetenbauer";"027.004.008.001.001.002"
"Trompetenbauer";"033.001.004.008.001.002"
"Trompetenbauer";"027.004.008.001.002"
"Trompetenmacher";"027.004.008.001.001.002"
"Trompetenmacher";"033.001.004.008.001.002"
"Trompetenmacher";"027.004.008.001.002"
"Songwriterin";"004.004.005.002"
"Zitherbauer";"027.004.012.003"
"Zitherbauer";"033.001.004.012.005"
"Sackpfeife / Holzblasinstrumentenbauer";"027.004.008.002.001.002"
"Sackpfeife / Holzblasinstrumentenbauer";"033.001.004.008.002.004"
"Sackpfeife / Holzblasinstrumentenbauer";"027.004.008.002.002"
"Sackpfeifenmacher";"027.004.008.002.001.002"
"Sackpfeifenmacher";"033.001.004.008.002.004"
"Sackpfeifenmacher";"027.004.008.002.002"
"Zink <Musikinstrument> / Bläser";"004.002.003.016.007"
"Zinkenist";"004.002.003.016.007"
"ld";"004.002.007"
"Bandleader";"004.002.007"
"Notenstecher";"006.012.020.001"
"Musikdrucker";"006.012.020.001"
"Musikschriftstellerin";"003.011.001.009"
"Kompositionslehrer";"004.002.005.009"
"Kompositionslehrer";"004.002.011"
"Bassbariton <Sänger>";"004.002.022.020"
"Musikverlegerin";"006.007.002"
"Gesangspädagogin";"004.004.010.006"
"Gesangslehrerin";"004.004.010.006"
"Gesanglehrer";"004.002.005.003"
"Gesangspädagoge";"004.002.005.003"
"Gesangslehrer";"004.002.005.003"
"Holzblasinstrument / Blasinstrumentenbauer";"027.004.008.002"
"Holzblasinstrument / Blasinstrumentenbauer";"033.001.004.008.002"
"Holzblasinstrumentenbauer";"027.004.008.002"
"Holzblasinstrumentenbauer";"033.001.004.008.002"
"Opernintendant";"004.002.023"
"Opernintendant";"002.018.014"
"Operndirektor";"004.002.023"
"Operndirektor";"002.018.014"
"Flötenbauer";"033.001.004.008.002.005"
"Flötenbauer";"027.004.008.002.003"
"Flötenbauer";"027.004.008.002.001.003"
"Instrumentalpädagoge";"004.002.005.008"
"Instrumentallehrer";"004.002.005.008"
"Instrumentalpädagogin";"004.004.010.007"
"Instrumentallehrerin";"004.004.010.007"
"Musikdirektor";"004.002.010.002"
"Musikdirektor";"031.008.009.002.004"
"Orgellehrerin";"004.004.010.003"
"Mäklerin";"018.138"
"Maklerin";"018.138"
"Wirtschaft / Juristin";"025.030.007"
"Wirtschaft / Juristin";"014.005.016.001"
"Wirtschaftsjuristin";"025.030.007"
"Wirtschaftsjuristin";"014.005.016.001"
"Weibliche Fachangestellte für Markt- und Sozialforschung";"022.007.001.004"
"Diplomingenieurin Weinbau und Kellerwirtschaft";"013.001.044"
"Diplomingenieurin Weinbau und Kellerwirtschaft";"038.002.010"
"Ingenieurin für Weinbau und Önologie";"013.001.044"
"Ingenieurin für Weinbau und Önologie";"038.002.010"
"Weinbauingenieurin";"013.001.044"
"Weinbauingenieurin";"038.002.010"
"Weinwirtschaftsingenieurin";"013.001.044"
"Weinwirtschaftsingenieurin";"038.002.010"
"Önologin";"013.001.044"
"Önologin";"038.002.010"
"Transport- und Logistikberuf";"036.032"
"Ansichtspostkartensammlerin";"031.072.003"
"Kartophilistin";"031.072.003"
"Philokartistin";"031.072.003"
"Pergamentmacherin";"033.201.143"
"Pergamentmacher";"033.005.091"
"Museologe";"018.139"
"Museologin";"018.140"
"Buchrestaurator";"033.146"
"Buchrestauratorin";"033.147"
"Informationsberuf / Dokumentarin";"029.043"
"Dokumentarin";"029.043"
"Sportreporterin";"024.004.004"
"Sportjournalistin";"024.004.004"
"Druck- und Papierberuf";"006.012"
"Prokuristin";"022.014.008"
"Oberleutnant";"001.004.004.037"
"Familientherapeutin";"011.049.001.002"
"Animateurin";"018.141"
"Byzantinist";"014.542.728"
"Byzantinistin";"014.005.014.013"
"Technische Assistentin";"038.029"
"Bibliothekswissenschaftlerin";"014.005.008"
"Rettungsassistentin";"011.075"
"Rettungssanitäterin";"011.047.002"
"Werksanitäterin";"011.047.001"
"Betriebssanitäterin";"011.047.001"
"Hauspfleger";"026.029"
"Beschäftigungstherapeutin";"011.049.003"
"Beschäftigungstherapeutin";"011.049.006"
"Arbeitstherapeutin";"011.049.002"
"Arbeitstherapeutin";"011.049.005"
"Bestatterin";"018.142"
"Rekrutin";"001.008"
"Wirtschaftsinformatikerin";"014.012.002"
"Schmetterlingsforscherin";"014.040.026.001.001.560"
"Schmetterlingsforscherin";"014.040.026.005.002.561"
"Lepidopterologin";"014.040.026.001.001.560"
"Lepidopterologin";"014.040.026.005.002.561"
"Schmetterlingsforscher";"014.001.020.004.002.559"
"Lepidopterologe";"014.001.020.004.002.559"
"Notarin";"014.005.016.005"
"Notarin";"025.030.002"
"Fachanwältin";"014.005.016.003.003"
"Fachanwältin";"025.030.003.001"
"Rechtspflegerin";"025.023"
"Amerikanistin";"014.005.026.012"
"Justizbeamtin";"010.070.013"
"Justizbeamtin";"029.008.009"
"Justizbeamtin";"025.024"
"Diplom-Verwaltungswirt";"029.038"
"Verwaltungswirt";"029.038"
"Diplom-Verwaltungswirtin";"029.039"
"Verwaltungswirtin";"029.039"
"Bioingenieur";"014.001.021.002"
"Bioingenieur";"014.005.023.003.001"
"Biotechnologieingenieur";"014.001.021.002"
"Biotechnologieingenieur";"014.005.023.003.001"
"Diplomingenieur Fachrichtung Bioingenieurwesen";"014.001.021.002"
"Diplomingenieur Fachrichtung Bioingenieurwesen";"014.005.023.003.001"
"Ingenieur Biotechnologie";"014.001.021.002"
"Ingenieur Biotechnologie";"014.005.023.003.001"
"Bioingenieurin";"014.040.027.001"
"Bioingenieurin";"014.005.024.003.001"
"Biotechnologieingenieurin";"014.040.027.001"
"Biotechnologieingenieurin";"014.005.024.003.001"
"Diplomingenieurin Fachrichtung Bioingenieurwesen";"014.040.027.001"
"Diplomingenieurin Fachrichtung Bioingenieurwesen";"014.005.024.003.001"
"Ingenieurin Biotechnologie";"014.040.027.001"
"Ingenieurin Biotechnologie";"014.005.024.003.001"
"Indogermanist";"014.008.001.006"
"Indogermanistin";"014.005.026.004"
"Fachärztin für ästhetisch-plastische Chirugie";"011.025.003.010.001"
"Fachärztin für plastische Chirurgie";"011.025.003.010.001"
"Plastische Chirurgin";"011.025.003.010.001"
"Plastischer Chirurg";"011.015.007.025.006"
"Onkologin";"011.025.003.019"
"Fachärztin für Magen-Darm-Erkrankungen";"011.025.003.006.001"
"Gastroenterologin";"011.025.003.006.001"
"Gastroenterologe";"011.015.007.032.001"
"Skandinavistin";"014.005.026.009"
"Polonistin";"014.005.026.025.001"
"Finnougrist";"014.008.001.009"
"Finnougristin";"014.005.026.013"
"Tibetologe";"014.008.001.002.004"
"Tibetologin";"014.005.026.001.001"
"Attentäter";"028.025"
"Hauptverwaltungsbeamter";"010.008.013"
"Hauptverwaltungsbeamtin";"029.008.010"
"Hauptverwaltungsbeamtin";"010.070.002"
"Gemeindedirektorin";"029.008.010.002"
"Gemeindedirektorin";"010.070.002.001"
"Fachärztin für Geschlechtskrankheiten";"011.025.003.014"
"Fachärztin für Venerologie";"011.025.003.014"
"Venerologin";"011.025.003.014"
"Facharzt für Geschlechtskrankheiten";"011.015.007.013"
"Facharzt für Venerologie";"011.015.007.013"
"Venerologe";"011.015.007.013"
"Fachärztin für Lungenkrankheiten";"011.025.003.018"
"Fachärztin für Pneumologie";"011.025.003.018"
"Lungenärztin";"011.025.003.018"
"Pulmologin";"011.025.003.018"
"Pneumologin";"011.025.003.018"
"Facharzt für Lungenkrankheiten";"011.015.007.027"
"Facharzt für Pneumologie";"011.015.007.027"
"Pulmologe";"011.015.007.027"
"Pneumologe";"011.015.007.027"
"Zeitungswissenschaftlerin";"014.049"
"Zeitungswissenschaftlerin";"014.005.040"
"Fachärztin für Rheumatologie";"011.025.003.025"
"Rheumatologin";"011.025.003.025"
"Facharzt für Rheumatologie";"011.015.007.012"
"Rheumatologe";"011.015.007.012"
"Medienwissenschaftler";"014.565"
"Medienwissenschaftlerin";"014.027"
"Medienwissenschaftlerin";"014.005.020"
"Zugfahrer";"036.024"
"Schienenfahrzeugführer";"036.024"
"Balkanologe";"014.008.001.037"
"Balkanologin";"014.005.026.022"
"Elektrikerin";"022.019.010"
"Fremdsprachenkorrespondentin";"003.018.005"
"Fremdsprachenkorrespondentin";"018.035.001"
"Sachbuch / Verfasserin";"003.011.008"
"Sachbuchautorin";"003.011.008"
"Kriminologin";"025.025"
"Semitist";"014.008.001.002.003"
"Semitistin";"014.005.026.001.005"
"Iranistin";"014.005.026.001.004"
"Heilerziehungspflegerin";"011.076"
"Altorientalist";"014.008.001.002.006"
"Fernsehkünstlerin";"024.029"
"Fernsehschaffende";"024.029"
"Weibliche Fernsehschaffende";"024.029"
"Sprachunterricht / Lehrerin";"016.007.012"
"Sprachlehrerin";"016.007.012"
"Mediator <Beruf>";"018.143"
"Mediatorin";"018.144"
"Elektroniker Energie- und Gebäudetechnik";"022.019.009.002"
"Elektroniker Energie- und Gebäudetechnik";"022.019.008.010"
"Rechtsfachwirtin";"022.029.021"
"Pressereferentin";"024.030"
"Pressesprecherin";"024.030"
"Afrikanistin";"014.005.026.003"
"Handelsfachwirtin";"022.029.020"
"Wappenkundlerin";"014.005.014.001"
"Heraldikerin";"014.005.014.001"
"Sphragistikerin";"014.005.014.011"
"Siegelkundlerin";"014.005.014.011"
"Diplomatiker";"014.542.730"
"Diplomatikerin";"014.005.014.010"
"Fahnenkundlerin";"014.005.014.003"
"Flaggenkundlerin";"014.005.014.003"
"Vexillologin";"014.005.014.003"
"Agrarchemiker";"014.005.023.002.002"
"Agrarchemiker";"014.001.022.002"
"Agrarchemiker";"013.001.009.001"
"Agrikulturchemiker";"014.005.023.002.002"
"Agrikulturchemiker";"014.001.022.002"
"Agrikulturchemiker";"013.001.009.001"
"Chemielaborantin";"022.033"
"Chemielaborantin";"014.015.001"
"Bilanzbuchhalterin";"019.119.010.001"
"Bilanzbuchhalterin";"010.063.001"
"Epigrafiker";"014.008.001.042"
"Inschriftenkundler";"014.008.001.042"
"Epigraphiker";"014.008.001.042"
"Epigrafikerin";"014.005.014.014"
"Epigrafikerin";"014.005.014.019.002"
"Epigrafikerin";"014.005.026.014"
"Inschriftenkundlerin";"014.005.014.014"
"Inschriftenkundlerin";"014.005.014.019.002"
"Inschriftenkundlerin";"014.005.026.014"
"Epigraphikerin";"014.005.014.014"
"Epigraphikerin";"014.005.014.019.002"
"Epigraphikerin";"014.005.026.014"
"Tontechniker";"038.027.004"
"Chiropraktiker";"011.015.007.016.001"
"Chiropraktiker";"011.033.004.001"
"Chiropraktiker";"011.018.001"
"Chiropraktikerin";"011.049.007.001"
"Chiropraktikerin";"011.025.003.005.001"
"Chiropraktikerin";"011.059.001"
"Folklorist";"014.038.006.001"
"Folklorist";"014.039.004.001"
"Folklorist";"014.038.006.001"
"Folklorist";"014.039.004.002"
"Folkloristin";"014.041.010.002"
"Folkloristin";"014.005.030.004.001"
"Folkloristin";"014.041.010.001"
"Schauspielunterricht / Lehrer";"016.006.016"
"Schauspiellehrer";"016.006.016"
"Schauspielunterricht / Lehrerin";"016.007.030"
"Schauspiellehrerin";"016.007.030"
"Oberstudienrätin";"016.007.020.575"
"Fachmeister";"033.148"
"Wintersportlerin";"023.005.019"
"Außenministerin";"010.025.004.001"
"Bibliotheksassistentin";"016.017.003"
"Assistentin an Bibliotheken";"016.017.001"
"Verlagskauffrau";"006.013"
"Verlagskauffrau";"019.119.012"
